기준일,도시,군구,주소,진료소명,평일 운영시간,토요일 운영시간,"일요일/공휴일
운영시간",대표 전화번호,관할보건소,관할보건소 전화번호,장애인 편의사항
2021년 11월 03일 14시,경북,칠곡군,경북 칠곡군 왜관읍 석전2리 262-1,칠곡군보건소,09:00~16:00,09:00~15:00,09:00~15:00,054-979-8223,칠곡군보건소,054-979-8223,
2021년 11월 03일 14시,경북,포항시,경북 포항시 남구 인덕동(제철동) 161-1 남구보건소,포항시남구보건소,09:00~17:00,09:00~17:00,09:00~17:00,054-270-4004,포항시남구보건소,054-270-4032,"장애인 주차공간, 휠체어 이동가능 통로 설치"
2021년 11월 03일 14시,경북,포항시,경상북도 포항시 남구 대도동 94-8,세명기독병원,09:00~17:20,09:00~12:20,미운영,054-275-0005,포항시남구보건소,054-270-4032,
2021년 11월 03일 14시,경북,포항시,경상북도 포항시 남구 대잠동길 17,포항성모병원,09:00~16:30,09:00~11:30,미운영,054-272-0151,포항시남구보건소,054-270-4032,
2021년 11월 03일 14시,경북,포항시,경북 포항시 북구 장성동 1363,포항시북구보건소,09:00~17:00,09:00~17:00,09:00~17:00,054-270-4114,포항시북구보건소,054-270-4137,"전자문진표 이용 가능, 도움인력 상시 배치"
2021년 11월 03일 14시,경북,포항시,경북 포항시 북구 용흥로 36,포항의료원,10:00~16:00,11:00~12:00,미운영,054-247-0551,포항시북구보건소,054-270-4137,
2021년 11월 03일 14시,경북,울릉군,경북 울릉군 울릉읍    울릉순환로 396-18,울릉군보건의료원,11:00~12:00,미운영,미운영,054-790-6832,울릉군보건의료원,054-790-6832,"예약 가능, 장애인 우선검사 실시"
2021년 11월 03일 14시,경북,울진군,경북 울진군 울진읍 읍내8길 61-8,울진군보건소,09:00~17:00,10:00~17:00,10:00~17:00,054-783-1250,울진군보건소,054-789-5034,
2021년 11월 03일 14시,경북,청송군,경북 청송군 청송읍 금곡리 1056-54 청송보건의료원,청송군보건의료원,08:30~17:30,09:00~17:30,09:00~17:30,054-870-7100,청송군보건의료원,054-870-7221,예약시 우선검체
2021년 11월 03일 14시,경북,청송군,경북 청송군 진보면 양정길 110,경북북부제2교도소 부속의원,00:00~24:00,00:00~24:00,00:00~24:00,054-870-2575,청송군보건의료원,054-870-7221,예약시 우선검체
2021년 11월 03일 14시,경남,거제시,경상남도 거제시 고현동 906번지 ,거제시보건소,"09:30~12:30,14:30~17:30","09:30~12:30,14:30~17:30","09:30~12:30,14:30~17:30",055-639-6200,거제시보건소,055-639-6107,
2021년 11월 03일 14시,경남,거제시,경남 거제시 계룡로5길 14,거붕백병원,"08:30~12:30,13:30~17:30",08:30~12:30,미운영,055-733-0000,거제시보건소,055-639-6107,의사소통 도움판 활용
2021년 11월 03일 14시,경남,거제시,경남 거제시 두모길16,대우병원,"08:30~12:30,13:30~17:30",08:30~12:30,미운영,055-680-8119,거제시보건소,055-639-6107,의사소통 도움판 활용
2021년 11월 03일 14시,경남,거제시,경남 거제시 연초면 거제대로 4477,맑은샘병원,"08:30~12:00,13:30~17:00",08:30~12:00,미운영,055-736-1004,거제시보건소,055-639-6107,의사소통 도움판 활용
2021년 11월 03일 14시,경남,거창군,경남 거창군 거창읍 거함대로 3079 거창군보건소,거창군보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-940-8335,거창군보건소,055-940-7903,
2021년 11월 03일 14시,경남,거창군,경남 거창군 거창읍 중앙로91 거창적십자병원,거창적십자병원,00:00~24:00,00:00~24:00,00:00~24:00,055-944-3251,거창군보건소,055-940-7903,
2021년 11월 03일 14시,경남,고성군,경남 고성군 고성읍 대독리 4 고성군보건소,고성군보건소,"09:00~12:00,13:00~18:00","09:00~12:00,13:00~18:00","09:00~12:00,13:00~18:00",055-670-4016,고성군보건소,055-670-4016,"예약가능.의사소통 도움판, 도움인력"
2021년 11월 03일 14시,경남,김해시,경남 김해시 외동(내외동) 1261-3 김해시 보건소,김해시보건소,09:00~17:00,09:00~17:00,09:00~17:00,055-330-4481,김해시보건소,055-330-4481,"전자문진표 이용, 도움인력, 붐비는 시간대(오전:9시~10시 / 오후 2시~3시)"
2021년 11월 03일 14시,경남,김해시,경상남도 김해시 분성로 94-8 (외동),김해중앙병원,08:30~16:00,08:30~12:30,미운영,055-330-6000,김해시보건소,055-330-4481,의사소통도움판
2021년 11월 03일 14시,경남,김해시,경상남도 김해시 장유로 167-13 (부곡동),갑을장유병원,10:00~16:00,09:00~11:00,미운영,055-310-6114,김해시보건소,055-330-4481,의사소통도움판
2021년 11월 03일 14시,경남,김해시,경상남도 김해시 김해대로 1814-37 (삼계동),조은금강병원,09:00~16:30,09:00~12:00,미운영,055-330-0428,김해시보건소,055-300-4481,의사소통도움판
2021년 11월 03일 14시,경남,남해군,경남 남해군 남해읍 북변리 458-1,남해군보건소,"09:00~11:30,13:00~18:00","09:00~11:30,13:00~16:30","09:00~11:30,13:00~16:30",055-860-8740,남해군보건소,055-860-8734,도움인력O
2021년 11월 03일 14시,경남,남해군,경상남도 남해군 남해읍 화전로 169,이도의료재단 남해병원,09:00~24:00,09:00~24:00,09:00~24:00,055-863-2201,남해군보건소,055-860-8733,
2021년 11월 03일 14시,경남,창원시,경남 창원시 마산합포구 해운동   61-1,창원시 마산보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-225-5941,창원시 마산보건소,055-225-3045,
2021년 11월 03일 14시,경남,창원시,창원시 마산회원구 팔용로 158,삼성창원병원,09:00~17:00,09:00~12:00,미운영,055-233-8899,창원시 마산보건소,055-225-3045,
2021년 11월 03일 14시,경남,창원시,창원시 마산합포구 3.15대로 231,경상남도마산의료원,08:30~17:30,미운영,미운영,055-249-1116(주간),창원시 마산보건소,055-225-3045,
2021년 11월 03일 14시,경남,창원시,창원시 마산합포구 3.15대로 76,SMG연세병원,09:00~17:30,09:00~12:30,미운영,055-243-0100,창원시 마산보건소,055-225-3045,
2021년 11월 03일 14시,경남,밀양시,경남 밀양시 삼문동 159-1 (삼문중앙로41),밀양시보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-359-7020,밀양시보건소,055-359-6946,
2021년 11월 03일 14시,경남,밀양시,경남 밀양시 삼문중앙로 32,밀양윤병원,00:00~24:00,00:00~24:00,00:00~24:00,055-351-1230,밀양시보건소,055-359-7014,
2021년 11월 03일 14시,경남,사천시,경남 사천시 용현면 덕곡리 사천시청 501번지,사천시보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-831-3630,사천시보건소,055-831-3637,
2021년 11월 03일 14시,경남,사천시,경남 사천시 남일로 33(동금동),의료법인승연의료재단 삼천포서울병원,00:00~24:00,00:00~24:00,00:00~24:00,055-830-9009,사천시보건소,055-831-3637,
2021년 11월 03일 14시,경남,사천시,경남 사천시 중앙로136,삼천포제일병원,00:00~24:00,00:00~24:00,00:00~24:00,055-830-3099,사천시보건소,055-831-3637,
2021년 11월 03일 14시,경남,양산시,경남 양산시 중부동 707-2(삽량로 169),양산시보건소,09:30~17:00,09:30~16:30,09:30~16:30,055-392-5220,양산시보건소,055-392-5226,
2021년 11월 03일 14시,경남,양산시,경남 양산시 신기로 28,베데스다병원,09:00~17:00,09:00~12:00,미운영,055-384-9901,양산시보건소,055-392-5226,
2021년 11월 03일 14시,경남,양산시,경남 양산시 금오로 20,양산부산대학교병원,09:00~17:00,미운영,미운영,055-360-3366,양산시보건소,055-392-5226,
2021년 11월 03일 14시,경남,양산시,경남 양산시 서창로 59,웅상중앙병원,09:00~17:00,09:00~12:00,미운영,055-912-1491,양산시보건소,055-392-5226,
2021년 11월 03일 14시,경남,의령군,경상남도 의령군 의령읍 서동리 534,의령군보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-570-4900,의령군보건소,055-570-4905,
2021년 11월 03일 14시,경남,의령군,경남 의령군 의령읍 의병로14길 10,의령병원,00:00~24:00,00:00~24:00,00:00~24:00,055-573-4100,의령군보건소,055-570-4905,
2021년 11월 03일 14시,경남,진주시,"경남 진주시 월아산로 2026, 1층 (초전동)",진주시보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-749-5714,진주시보건소,055-749-6640,장애인ㆍ노약자 시각안내판
2021년 11월 03일 14시,경남,진주시,경남 진주시 진주대로 885,제일병원,08:30~17:00,08:30~13:00,미운영,055-756-2900,진주시보건소,055-749-6993,
2021년 11월 03일 14시,경남,진주시,경남 진주시 동진로 2,고려병원,09:00~17:00,09:00~13:00,미운영,055-751-2599,진주시보건소,055-749-6993,
2021년 11월 03일 14시,경남,진주시,경남 진주시 남강로701,반도병원,09:00~16:00,09:00~12:00,미운영,055-749-0556,진주시보건소,055-749-6993,
2021년 11월 03일 14시,경남,진주시,경남 진주시 진양호로 370,진주복음병원,09:00~17:00,09:00~13:00,미운영,055-749-7119,진주시보건소,055-749-6993,
2021년 11월 03일 14시,경남,진주시,경남 진주시 진주대로 829,진주세란병원,09:00~18:00,09:00~13:00,미운영,055-760-7575,진주시보건소,055-749-6993,
2021년 11월 03일 14시,경남,진주시,경남 진주시 강남로 79,경상국립대학교병원,09:00~18:00,09:00~13:00,미운영,055-750-8939,진주시보건소,055-749-6993,
2021년 11월 03일 14시,경남,진주시,경남 진주시 범골로 17,한일병원,09:00~16:00,09:00~12:00,미운영,055-750-1373,진주시보건소,055-749-6993,
2021년 11월 03일 14시,경남,창원시,경남 창원시 진해구 풍호동 1 진해보건소,창원시 진해보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-225-6121,창원시 진해보건소,055-225-6121,
2021년 11월 03일 14시,경남,창원시,경남 창원시 진해구 해원로32번길 13,연세에스병원,09:00~18:00,09:00~12:00,미운영,055-548-7700,창원시 진해보건소,055-225-6121,
2021년 11월 03일 14시,경남,창원시,경상남도 창원시 진해구 중원동로 55-1,세광병원,09:00~18:00,09:00~12:00,미운영,055-540-3700,창원시 진해보건소,055-225-6121,
2021년 11월 03일 14시,경남,창녕군,경남 창녕군 창녕읍 교리 996-1 창녕군보건소,창녕군보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-530-6217,창녕군보건소,055-530-6214,
2021년 11월 03일 14시,경남,창녕군,경남 창녕군 창녕읍 교리1길 2,태황의료재단한성병원,00:00~24:00,00:00~24:00,00:00~24:00,055-530-5119,창녕군보건소,055-530-6214,
2021년 11월 03일 14시,경남,창원시,경남 창원시 의창구 신월동  창원보건소 96-2,창원시 창원보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-225-4281,창원시 창원보건소,055-225-4281,
2021년 11월 03일 14시,경남,창원시,경남 창원시 성산구 삼정자로11,창원경상국립대학교병원,09:00~17:00,미운영,미운영,055-214-1000,창원시 창원보건소,055-225-4281,
2021년 11월 03일 14시,경남,창원시,경남 창원시 의창구 창이대로 45,창원파티마병원,09:00~17:00,09:00~12:00,미운영,055-270-1020,창원시 창원보건소,055-225-4281,
2021년 11월 03일 14시,경남,창원시,경남 창원시 의창구 용동로57번길 8,창원한마음병원,09:00~17:00,09:00~12:00,미운영,055-225-0000,창원시 창원보건소,055-225-4281,
2021년 11월 03일 14시,경남,통영시,경남 통영시 무전동 401-1 통영시보건소,통영시보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-650-6055,통영시보건소,055-650-60505,
2021년 11월 03일 14시,경남,통영시,경남 통영시 중앙로97,통영적십자병원 ,09:00~18:00,09:00~12:30,미운영,055-644-8901,통영시보건소,055-650-6053,
2021년 11월 03일 14시,경남,하동군,경남 하동군 하동읍 읍내리 149-1 하동보건소,하동군보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-882-4000,하동군보건소,055-880-6678,
2021년 11월 03일 14시,경남,하동군,경상남도 하동군 하동읍 화심길 39,새하동병원,09:00~17:00,미운영,미운영,055-880-4200,하동군보건소,055-880-6678,
2021년 11월 03일 14시,경남,함안군,경상남도 함안군 가야읍 말산리 100번지,함안군보건소,09:30~16:30,09:30~16:00,09:30~16:00,055-580-3113,함안군보건소,055-580-3113,
2021년 11월 03일 14시,경남,함안군,경남 함안군 칠원읍 용산2길 45-13,영동병원,09:00~17:00,미운영,미운영,055-586-2000,함안군보건소,055-580-3033,
2021년 11월 03일 14시,경남,함안군,경남 함안군 산인면 학산2길 17-50,아라한국병원,09:30~16:00,미운영,미운영,055-582-8088,함안군보건소,055-580-3034,
2021년 11월 03일 14시,경남,함양군,경남 함양군 함양읍 한들로 141,함양군보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-960-8040,함양군보건소,055-960-8040,
2021년 11월 03일 14시,경남,함양군,경남 함양군 함양읍 고운로 70,함양성심병원,09:00~09:00,09:00~09:00,09:00~09:00,055-963-4322,함양군보건소,055-960-8040,
2021년 11월 03일 14시,경남,합천군,경남 합천군 합천읍 합천리 524-1,합천군보건소,09:00~18:00,09:00~18:00,09:00~18:00,055-930-3683,합천군보건소,055-930-3683,O
2021년 11월 03일 14시,경남,산청군,경상남도 산청군 산청읍 지리 중앙로97,산청군보건의료원,09:00~18:00,09:00~18:00,09:00~18:00,055-970-7582,산청군보건의료원,055-970-7532,
2021년 11월 03일 14시,제주,서귀포시,제주 서귀포시 중앙로101번길 52,서귀포시(서귀포보건소),09:00~18:00,09:00~18:00,09:00~18:00,064-760-6091,서귀포시(서귀포보건소),064-760-6024,차량 내 검사 지원 및 휠체어 대여
2021년 11월 03일 14시,제주,서귀포시,제주특별자치도 서귀포시 일주동로 8638,서귀포열린병원,09:00~18:00,09:00~12:00,미운영,064-762-8001,서귀포시(서귀포보건소),064-760-6024,
2021년 11월 03일 14시,제주,서귀포시,제주특별자치도 서귀포시 장수로 47 ,서귀포의료원,00:00~24:00,00:00~24:00,00:00~24:00,064-730-3518,서귀포시(서귀포보건소),064-760-6024,
2021년 11월 03일 14시,제주,서귀포시,제주 서귀포시 남원읍 남원리 2359-1 동부보건소,서귀포시(동부보건소),09:00~18:00,09:00~18:00,09:00~18:00,064-760-6192,서귀포시(동부보건소),064-760-6192,거동불편자 대상 드라이브 스루 검체 채취 가능 
2021년 11월 03일 14시,제주,서귀포시,"제주특별자치도 서귀포시 대정읍 최남단해안로15번길 12, 서귀포시 서부보건소",서귀포시(서부보건소),"09:30~11:20,13:30~17:20","10:00~11:20,13:30~16:00","10:00~11:20,13:30~16:00",064-760-6239,서귀포시(서부보건소),064-760-6239,
2021년 11월 03일 14시,제주,제주시,제주 제주시 연삼로 264,제주시제주보건소,09:00~17:30,09:00~17:30,09:00~17:30,064-728-1410,제주시제주보건소,064-728-8505,접수 및 안내 도움 인력 O
2021년 11월 03일 14시,제주,제주시,제주 제주시 아란13길 15,제주대학교병원,00:00~24:00,00:00~24:00,00:00~24:00,064-717-1900,제주시제주보건소,064-728-4082,
2021년 11월 03일 14시,제주,제주시,제주 제주시 도령로 65,제주한라병원,00:00~24:00,00:00~24:00,00:00~24:00,064-740-5158,제주시제주보건소,064-728-4082,
2021년 11월 03일 14시,제주,제주시,제주 제주시 연신로 52,한마음병원,00:00~24:00,00:00~24:00,00:00~24:00,064-750-9119,제주시제주보건소,064-728-4082,
2021년 11월 03일 14시,제주,제주시,제주 제주시 서광로 193,한국병원,00:00~24:00,00:00~24:00,00:00~24:00,064-750-0582,제주시제주보건소,064-728-4082,
2021년 11월 03일 14시,제주,제주시,제주 제주시 월랑로 91,중앙병원,00:00~24:00,00:00~24:00,00:00~24:00,064-786-7119,제주시제주보건소,064-728-4082,
2021년 11월 03일 14시,제주,제주시,제주 제주시 구좌읍 김녕리 1697-1 동부보건소 동부보건소,제주시(동부보건소),09:00~17:30,09:00~16:00,09:00~16:00,064-728-4392,제주시(동부보건소),064-728-4392,
2021년 11월 03일 14시,제주,제주시,제주특별자치도 제주시 한림읍 한림리 966-1번지 (한림리),제주시(서부보건소),09:00~17:30,09:00~17:00,09:00~17:00,064-728-4141,제주시(서부보건소),064-728-4142,거동불편자 대상 차량 내 검사 등 지원
